,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,1084000000.0,1100000000.0,1106000000.0,1113000000.0,1116000000.0,
Share Issued,1084000000.0,1100000000.0,1106000000.0,1113000000.0,1116000000.0,
Net Debt,9340000000.0,7420000000.0,5864000000.0,6785000000.0,6784000000.0,
Total Debt,14788000000.0,14623000000.0,14577000000.0,14634000000.0,14554000000.0,
Tangible Book Value,14641000000.0,15597000000.0,14747000000.0,14231000000.0,12604000000.0,
Invested Capital,41997000000.0,42351000000.0,41457000000.0,40908000000.0,39224000000.0,
Working Capital,17113000000.0,16536000000.0,16111000000.0,14727000000.0,13585000000.0,
Net Tangible Assets,14641000000.0,15597000000.0,14747000000.0,14231000000.0,12604000000.0,
Common Stock Equity,27209000000.0,27728000000.0,26880000000.0,26274000000.0,24670000000.0,
Total Capitalization,41997000000.0,40986000000.0,40092000000.0,39544000000.0,37860000000.0,
Total Equity Gross Minority Interest,27209000000.0,27728000000.0,26880000000.0,26274000000.0,24670000000.0,
Stockholders Equity,27209000000.0,27728000000.0,26880000000.0,26274000000.0,24670000000.0,
Gains Losses Not Affecting Retained Earnings,657000000.0,395000000.0,273000000.0,587000000.0,397000000.0,
Other Equity Adjustments,657000000.0,395000000.0,273000000.0,587000000.0,397000000.0,
Retained Earnings,26552000000.0,27333000000.0,26607000000.0,25687000000.0,24273000000.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,27653000000.0,27644000000.0,28695000000.0,28880000000.0,28071000000.0,
Total Non Current Liabilities Net Minority Interest,19853000000.0,18100000000.0,18741000000.0,18376000000.0,18324000000.0,
Other Non Current Liabilities,4972000000.0,4760000000.0,5452000000.0,5018000000.0,4500000000.0,
Liabilities Heldfor Sale Non Current,,,,0.0,0.0,0.0
Tradeand Other Payables Non Current,,,,,526000000.0,526000000.0
Non Current Deferred Liabilities,93000000.0,82000000.0,77000000.0,88000000.0,108000000.0,
Non Current Deferred Revenue,93000000.0,82000000.0,77000000.0,88000000.0,108000000.0,
Long Term Debt And Capital Lease Obligation,14788000000.0,13258000000.0,13212000000.0,13270000000.0,13190000000.0,
Long Term Debt,14788000000.0,13258000000.0,13212000000.0,13270000000.0,13190000000.0,
Current Liabilities,7800000000.0,9544000000.0,9954000000.0,10504000000.0,9747000000.0,
Other Current Liabilities,2654000000.0,4220000000.0,4372000000.0,3345000000.0,3053000000.0,
Current Deferred Liabilities,285000000.0,232000000.0,212000000.0,297000000.0,263000000.0,
Current Deferred Revenue,285000000.0,232000000.0,212000000.0,297000000.0,263000000.0,
Current Debt And Capital Lease Obligation,,1365000000.0,1365000000.0,1364000000.0,1364000000.0,914000000.0
Current Debt,,1365000000.0,1365000000.0,1364000000.0,1364000000.0,914000000.0
Other Current Borrowings,,,,1364000000.0,,
Payables And Accrued Expenses,4861000000.0,3727000000.0,4005000000.0,5498000000.0,5067000000.0,
Current Accrued Expenses,1586000000.0,1248000000.0,1424000000.0,1834000000.0,1780000000.0,
Payables,3275000000.0,2479000000.0,2581000000.0,3664000000.0,3287000000.0,
Total Tax Payable,938000000.0,,,1080000000.0,701000000.0,1093000000.0
Income Tax Payable,938000000.0,,,1080000000.0,701000000.0,1093000000.0
Accounts Payable,2337000000.0,2479000000.0,2581000000.0,2584000000.0,2586000000.0,
Total Assets,54862000000.0,55372000000.0,55575000000.0,55154000000.0,52741000000.0,
Total Non Current Assets,29949000000.0,29292000000.0,29510000000.0,29923000000.0,29409000000.0,
Other Non Current Assets,6771000000.0,7001000000.0,7508000000.0,8053000000.0,8179000000.0,
Non Current Deferred Assets,6114000000.0,5750000000.0,5409000000.0,5162000000.0,4420000000.0,
Non Current Deferred Taxes Assets,6114000000.0,5750000000.0,5409000000.0,5162000000.0,4420000000.0,
Goodwill And Other Intangible Assets,12568000000.0,12131000000.0,12133000000.0,12043000000.0,12066000000.0,
Other Intangible Assets,1202000000.0,1183000000.0,1225000000.0,1244000000.0,1296000000.0,
Goodwill,11366000000.0,10948000000.0,10908000000.0,10799000000.0,10770000000.0,
Net PPE,4496000000.0,4410000000.0,4460000000.0,4665000000.0,4744000000.0,
Accumulated Depreciation,,,,-8876000000.0,,
Gross PPE,,,,13541000000.0,,
Leases,,,,550000000.0,,
Construction In Progress,,,,126000000.0,,
Machinery Furniture Equipment,,,,10808000000.0,,
Buildings And Improvements,,,,1888000000.0,,
Land And Improvements,,,,169000000.0,,
Properties,,,,0.0,,
Current Assets,24913000000.0,26080000000.0,26065000000.0,25231000000.0,23332000000.0,
Other Current Assets,2831000000.0,2339000000.0,1907000000.0,1579000000.0,1332000000.0,
Assets Held For Sale Current,,,,0.0,0.0,0.0
Restricted Cash,2323000000.0,,,,,
Inventory,6338000000.0,6196000000.0,6303000000.0,6423000000.0,6020000000.0,
Finished Goods,2093000000.0,2148000000.0,2334000000.0,2586000000.0,2440000000.0,
Work In Process,3944000000.0,3750000000.0,3636000000.0,3497000000.0,3316000000.0,
Raw Materials,301000000.0,298000000.0,333000000.0,340000000.0,264000000.0,
Receivables,3410000000.0,3699000000.0,3550000000.0,3929000000.0,2948000000.0,
Other Receivables,,,,1582000000.0,,
Accounts Receivable,3410000000.0,3699000000.0,3550000000.0,2347000000.0,2948000000.0,
Cash Cash Equivalents And Short Term Investments,10011000000.0,13846000000.0,14305000000.0,13300000000.0,13032000000.0,
Other Short Term Investments,4563000000.0,6643000000.0,5592000000.0,5451000000.0,5262000000.0,
Cash And Cash Equivalents,5448000000.0,7203000000.0,8713000000.0,7849000000.0,7770000000.0,
Cash Equivalents,,,,,,8010000000.0
Cash Financial,,,,,,1209000000.0
