,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,309000000.0,-180000000.0,293000000.0,137000000.0,293000000.0,
Repurchase Of Capital Stock,-214000000.0,-215000000.0,-232000000.0,-215000000.0,-358000000.0,
Repayment Of Debt,-9000000.0,-355000000.0,-3000000.0,-1000000.0,-9000000.0,
Issuance Of Debt,0.0,495000000.0,,,0.0,0.0
Capital Expenditure,-78000000.0,-56000000.0,-153000000.0,-71000000.0,-74000000.0,
End Cash Position,1434000000.0,1245000000.0,1441000000.0,1347000000.0,1411000000.0,
Beginning Cash Position,1245000000.0,1441000000.0,1347000000.0,1411000000.0,1466000000.0,
Effect Of Exchange Rate Changes,16000000.0,7000000.0,-17000000.0,11000000.0,-2000000.0,
Changes In Cash,173000000.0,-203000000.0,111000000.0,-75000000.0,-53000000.0,
Financing Cash Flow,-232000000.0,-78000000.0,-240000000.0,-205000000.0,-372000000.0,
Cash Flow From Continuing Financing Activities,-232000000.0,-78000000.0,-240000000.0,-205000000.0,-372000000.0,
Net Other Financing Charges,-9000000.0,-6000000.0,-5000000.0,0.0,-11000000.0,
Proceeds From Stock Option Exercised,4000000.0,6000000.0,4000000.0,11000000.0,10000000.0,
Cash Dividends Paid,-4000000.0,-3000000.0,-4000000.0,0.0,-4000000.0,
Common Stock Dividend Paid,-4000000.0,-3000000.0,-4000000.0,0.0,-4000000.0,
Net Common Stock Issuance,-214000000.0,-215000000.0,-232000000.0,-215000000.0,-358000000.0,
Common Stock Payments,-214000000.0,-215000000.0,-232000000.0,-215000000.0,-358000000.0,
Net Issuance Payments Of Debt,-9000000.0,140000000.0,-3000000.0,-1000000.0,-9000000.0,
Net Long Term Debt Issuance,-9000000.0,140000000.0,-2000000.0,-1000000.0,-9000000.0,
Long Term Debt Payments,-9000000.0,-355000000.0,-2000000.0,-1000000.0,-9000000.0,
Long Term Debt Issuance,0.0,495000000.0,,,0.0,0.0
Investing Cash Flow,18000000.0,-1000000.0,-95000000.0,-78000000.0,-48000000.0,
Cash Flow From Continuing Investing Activities,18000000.0,-1000000.0,-95000000.0,-78000000.0,-48000000.0,
Net Other Investing Changes,72000000.0,55000000.0,57000000.0,-7000000.0,,
Net Business Purchase And Sale,,,0.0,0.0,,
Purchase Of Business,,,0.0,0.0,,
Net PPE Purchase And Sale,9000000.0,0.0,1000000.0,0.0,0.0,
Sale Of PPE,9000000.0,0.0,1000000.0,0.0,0.0,
Capital Expenditure Reported,-78000000.0,-56000000.0,-153000000.0,-71000000.0,-74000000.0,
Operating Cash Flow,387000000.0,-124000000.0,446000000.0,208000000.0,367000000.0,
Cash From Discontinued Operating Activities,,,0.0,0.0,,
Cash Flow From Continuing Operating Activities,388000000.0,-124000000.0,446000000.0,208000000.0,368000000.0,
Change In Working Capital,13000000.0,-447000000.0,171000000.0,-158000000.0,-7000000.0,
Change In Other Working Capital,-51000000.0,-20000000.0,-87000000.0,-62000000.0,-85000000.0,
Change In Other Current Liabilities,82000000.0,-282000000.0,172000000.0,-31000000.0,113000000.0,
Change In Other Current Assets,66000000.0,-136000000.0,35000000.0,3000000.0,67000000.0,
Change In Payables And Accrued Expense,-8000000.0,171000000.0,-146000000.0,-30000000.0,-14000000.0,
Change In Payable,-8000000.0,171000000.0,-146000000.0,-30000000.0,-14000000.0,
Change In Account Payable,-8000000.0,171000000.0,-146000000.0,-30000000.0,-14000000.0,
Change In Inventory,-101000000.0,-183000000.0,277000000.0,-4000000.0,-117000000.0,
Change In Receivables,25000000.0,3000000.0,-80000000.0,-34000000.0,29000000.0,
Changes In Account Receivables,38000000.0,16000000.0,-75000000.0,-31000000.0,44000000.0,
Other Non Cash Items,34000000.0,46000000.0,20000000.0,26000000.0,43000000.0,
Deferred Tax,0.0,-22000000.0,-30000000.0,16000000.0,-18000000.0,
Deferred Income Tax,0.0,-22000000.0,-30000000.0,16000000.0,-18000000.0,
Depreciation Amortization Depletion,100000000.0,92000000.0,103000000.0,101000000.0,90000000.0,
Depreciation And Amortization,100000000.0,92000000.0,103000000.0,101000000.0,90000000.0,
Net Income From Continuing Operations,245000000.0,207000000.0,141000000.0,223000000.0,260000000.0,
