,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Free Cash Flow,1671000000.0,-113000000.0,38000000.0,285000000.0,396000000.0,
Repurchase Of Capital Stock,,,,-300000000.0,0.0,0.0
Repayment Of Debt,-978000000.0,-2542000000.0,-84000000.0,-81000000.0,-715000000.0,
Issuance Of Debt,1748000000.0,,,0.0,0.0,999000000.0
Capital Expenditure,-2938000000.0,-4055000000.0,-3206000000.0,-3120000000.0,-2086000000.0,
End Cash Position,10169000000.0,7563000000.0,6697000000.0,7052000000.0,7664000000.0,
Beginning Cash Position,7563000000.0,6697000000.0,7052000000.0,7664000000.0,8101000000.0,
Effect Of Exchange Rate Changes,46000000.0,-20000000.0,-29000000.0,55000000.0,-7000000.0,
Changes In Cash,2560000000.0,886000000.0,-326000000.0,-667000000.0,-430000000.0,
Financing Cash Flow,540000000.0,96000000.0,-422000000.0,-474000000.0,-910000000.0,
Cash Flow From Continuing Financing Activities,540000000.0,96000000.0,-422000000.0,-474000000.0,-910000000.0,
Net Other Financing Charges,-99000000.0,86000000.0,-207000000.0,36000000.0,-67000000.0,
Cash Dividends Paid,-131000000.0,-130000000.0,-131000000.0,-129000000.0,-128000000.0,
Common Stock Dividend Paid,-131000000.0,-130000000.0,-131000000.0,-129000000.0,-128000000.0,
Net Common Stock Issuance,,,,-300000000.0,0.0,0.0
Common Stock Payments,,,,-300000000.0,0.0,0.0
Net Issuance Payments Of Debt,770000000.0,140000000.0,-84000000.0,-81000000.0,-715000000.0,
Net Long Term Debt Issuance,770000000.0,140000000.0,-84000000.0,-81000000.0,-715000000.0,
Long Term Debt Payments,-978000000.0,-2542000000.0,-84000000.0,-81000000.0,-715000000.0,
Long Term Debt Issuance,1748000000.0,,,0.0,0.0,999000000.0
Investing Cash Flow,-2589000000.0,-3152000000.0,-3148000000.0,-3598000000.0,-2002000000.0,
Cash Flow From Continuing Investing Activities,-2589000000.0,-3152000000.0,-3148000000.0,-3598000000.0,-2002000000.0,
Net Other Investing Changes,361000000.0,896000000.0,7000000.0,50000000.0,22000000.0,
Net Investment Purchase And Sale,-12000000.0,7000000.0,51000000.0,-528000000.0,62000000.0,
Sale Of Investment,375000000.0,446000000.0,428000000.0,361000000.0,707000000.0,
Purchase Of Investment,-387000000.0,-439000000.0,-377000000.0,-889000000.0,-645000000.0,
Capital Expenditure Reported,-2938000000.0,-4055000000.0,-3206000000.0,-3120000000.0,-2086000000.0,
Operating Cash Flow,4609000000.0,3942000000.0,3244000000.0,3405000000.0,2482000000.0,
Cash Flow From Continuing Operating Activities,4609000000.0,3942000000.0,3244000000.0,3405000000.0,2482000000.0,
Change In Working Capital,209000000.0,16000000.0,-1049000000.0,342000000.0,-171000000.0,
Change In Other Current Liabilities,-360000000.0,-160000000.0,-161000000.0,220000000.0,63000000.0,
Change In Other Current Assets,-2000000.0,,,,364000000.0,
Change In Payables And Accrued Expense,752000000.0,-473000000.0,-241000000.0,1069000000.0,273000000.0,
Change In Inventory,280000000.0,-302000000.0,170000000.0,-363000000.0,-68000000.0,
Change In Receivables,-461000000.0,1155000000.0,-817000000.0,-1019000000.0,-803000000.0,
Other Non Cash Items,168000000.0,15000000.0,173000000.0,-23000000.0,147000000.0,
Stock Based Compensation,253000000.0,249000000.0,220000000.0,213000000.0,219000000.0,
Asset Impairment Charge,,,,0.0,0.0,
Depreciation Amortization Depletion,2094000000.0,2079000000.0,2030000000.0,1986000000.0,1955000000.0,
Depreciation And Amortization,2094000000.0,2079000000.0,2030000000.0,1986000000.0,1955000000.0,
Net Income From Continuing Operations,1885000000.0,1583000000.0,1870000000.0,887000000.0,332000000.0,
