,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,675000000.0,379000000.0,287000000.0,-62000000.0,250000000.0,
Repurchase Of Capital Stock,,,,0.0,0.0,0.0
Repayment Of Debt,-1837000000.0,-32000000.0,-37000000.0,-188000000.0,-837000000.0,
Issuance Of Debt,0.0,2000000000.0,0.0,150000000.0,500000000.0,
Capital Expenditure,-71000000.0,-129000000.0,-116000000.0,-96000000.0,-116000000.0,
Interest Paid Supplemental Data,72000000.0,118000000.0,62000000.0,115000000.0,75000000.0,
Income Tax Paid Supplemental Data,27000000.0,89000000.0,194000000.0,479000000.0,46000000.0,
End Cash Position,2114000000.0,3477000000.0,2291000000.0,1705000000.0,1879000000.0,
Other Cash Adjustment Outside Changein Cash,,,,-71000000.0,,
Beginning Cash Position,3477000000.0,2291000000.0,1705000000.0,1879000000.0,1894000000.0,
Effect Of Exchange Rate Changes,3000000.0,3000000.0,-10000000.0,10000000.0,-4000000.0,
Changes In Cash,-1366000000.0,1183000000.0,525000000.0,-113000000.0,-11000000.0,
Financing Cash Flow,-2042000000.0,533000000.0,-1000000.0,-102000000.0,-319000000.0,
Cash Flow From Continuing Financing Activities,-2042000000.0,533000000.0,-1000000.0,-102000000.0,-319000000.0,
Net Other Financing Charges,-20000000.0,-1452000000.0,-16000000.0,-64000000.0,-22000000.0,
Proceeds From Stock Option Exercised,8000000.0,17000000.0,,,40000000.0,0.0
Net Preferred Stock Issuance,,,,0.0,0.0,0.0
Preferred Stock Payments,,,,0.0,0.0,0.0
Net Issuance Payments Of Debt,-1837000000.0,1968000000.0,-37000000.0,-38000000.0,-337000000.0,
Net Long Term Debt Issuance,-1837000000.0,1968000000.0,-37000000.0,-38000000.0,-337000000.0,
Long Term Debt Payments,-1837000000.0,-32000000.0,-37000000.0,-188000000.0,-837000000.0,
Long Term Debt Issuance,0.0,2000000000.0,0.0,150000000.0,500000000.0,
Investing Cash Flow,-70000000.0,142000000.0,123000000.0,-45000000.0,-58000000.0,
Cash Flow From Continuing Investing Activities,-70000000.0,142000000.0,123000000.0,-45000000.0,-58000000.0,
Net Other Investing Changes,0.0,57000000.0,-131000000.0,47000000.0,32000000.0,
Dividends Received Cfi,0.0,-1000000.0,,,,0.0
Net Investment Purchase And Sale,1000000.0,4000000.0,0.0,3000000.0,26000000.0,
Net Business Purchase And Sale,0.0,210000000.0,,,,0.0
Sale Of Business,0.0,210000000.0,,,,0.0
Net PPE Purchase And Sale,-71000000.0,-128000000.0,-113000000.0,-95000000.0,-116000000.0,
Sale Of PPE,0.0,1000000.0,3000000.0,1000000.0,0.0,
Purchase Of PPE,-71000000.0,-129000000.0,-116000000.0,-96000000.0,-116000000.0,
Operating Cash Flow,746000000.0,508000000.0,403000000.0,34000000.0,366000000.0,
Cash Flow From Continuing Operating Activities,746000000.0,508000000.0,403000000.0,34000000.0,366000000.0,
Change In Working Capital,120000000.0,-110000000.0,-288000000.0,-753000000.0,98000000.0,
Change In Other Working Capital,-312000000.0,69000000.0,-302000000.0,-360000000.0,-164000000.0,
Change In Payables And Accrued Expense,429000000.0,-389000000.0,189000000.0,-25000000.0,755000000.0,
Change In Accrued Expense,35000000.0,-480000000.0,236000000.0,-203000000.0,669000000.0,
Change In Payable,394000000.0,91000000.0,-47000000.0,178000000.0,86000000.0,
Change In Account Payable,-34000000.0,114000000.0,-67000000.0,255000000.0,36000000.0,
Change In Tax Payable,428000000.0,-23000000.0,20000000.0,-77000000.0,50000000.0,
Change In Income Tax Payable,428000000.0,-23000000.0,20000000.0,-77000000.0,50000000.0,
Change In Inventory,20000000.0,-317000000.0,-36000000.0,-76000000.0,-127000000.0,
Change In Receivables,-17000000.0,527000000.0,-139000000.0,-292000000.0,-366000000.0,
Changes In Account Receivables,-17000000.0,527000000.0,-139000000.0,-292000000.0,-366000000.0,
Other Non Cash Items,7000000.0,29000000.0,45000000.0,22000000.0,4000000.0,
Stock Based Compensation,45000000.0,59000000.0,77000000.0,84000000.0,69000000.0,
Asset Impairment Charge,2000000.0,0.0,0.0,0.0,59000000.0,
Deferred Tax,-63000000.0,-708000000.0,-28000000.0,54000000.0,-41000000.0,
Deferred Income Tax,-63000000.0,-708000000.0,-28000000.0,54000000.0,-41000000.0,
Depreciation Amortization Depletion,86000000.0,110000000.0,120000000.0,135000000.0,138000000.0,
Depreciation And Amortization,86000000.0,110000000.0,120000000.0,135000000.0,138000000.0,
Operating Gains Losses,873000000.0,2000000.0,-117000000.0,-1000000.0,0.0,
Gain Loss On Sale Of Business,772000000.0,0.0,,,,0.0
Net Income From Continuing Operations,282000000.0,520000000.0,594000000.0,493000000.0,39000000.0,
