,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,732000000.0,84000000.0,1145000000.0,951000000.0,460000000.0
Repurchase Of Capital Stock,-250000000.0,-250000000.0,-200000000.0,-300000000.0,-250000000.0
Repayment Of Debt,,,-50000000.0,-550000000.0,
Issuance Of Debt,0.0,0.0,0.0,0.0,1984000000.0
Issuance Of Capital Stock,3000000.0,30000000.0,18000000.0,34000000.0,2000000.0
Capital Expenditure,-64000000.0,-56000000.0,-55000000.0,-62000000.0,-53000000.0
Interest Paid Supplemental Data,143000000.0,273000000.0,120000000.0,282000000.0,161000000.0
Income Tax Paid Supplemental Data,459000000.0,233000000.0,203000000.0,297000000.0,309000000.0
End Cash Position,9324000000.0,8028000000.0,8333000000.0,9043000000.0,8321000000.0
Beginning Cash Position,8028000000.0,8333000000.0,9043000000.0,8321000000.0,8185000000.0
Effect Of Exchange Rate Changes,500000000.0,196000000.0,-564000000.0,379000000.0,-56000000.0
Changes In Cash,796000000.0,-501000000.0,-146000000.0,343000000.0,192000000.0
Financing Cash Flow,-24000000.0,-349000000.0,-769000000.0,-699000000.0,-2997000000.0
Cash Flow From Continuing Financing Activities,-24000000.0,-349000000.0,-769000000.0,-699000000.0,-2997000000.0
Net Other Financing Charges,798000000.0,-576000000.0,-391000000.0,264000000.0,-259000000.0
Cash Dividends Paid,-161000000.0,-147000000.0,-146000000.0,-147000000.0,-146000000.0
Common Stock Dividend Paid,-161000000.0,-147000000.0,-146000000.0,-147000000.0,-146000000.0
Net Common Stock Issuance,-247000000.0,-220000000.0,-182000000.0,-266000000.0,-248000000.0
Common Stock Payments,-250000000.0,-250000000.0,-200000000.0,-300000000.0,-250000000.0
Common Stock Issuance,3000000.0,30000000.0,18000000.0,34000000.0,2000000.0
Net Issuance Payments Of Debt,-414000000.0,594000000.0,-50000000.0,-550000000.0,-2344000000.0
Net Short Term Debt Issuance,-114000000.0,594000000.0,0.0,0.0,0.0
Net Long Term Debt Issuance,-300000000.0,0.0,-50000000.0,-550000000.0,-2344000000.0
Long Term Debt Payments,,,-50000000.0,-550000000.0,
Long Term Debt Issuance,0.0,0.0,0.0,0.0,1984000000.0
Investing Cash Flow,24000000.0,-292000000.0,-577000000.0,29000000.0,2676000000.0
Cash Flow From Continuing Investing Activities,24000000.0,-292000000.0,-577000000.0,29000000.0,2676000000.0
Net Investment Purchase And Sale,20000000.0,-144000000.0,-41000000.0,-12000000.0,5228000000.0
Sale Of Investment,51000000.0,20000000.0,-5000000.0,33000000.0,217000000.0
Purchase Of Investment,-31000000.0,-164000000.0,-36000000.0,-45000000.0,5011000000.0
Net Business Purchase And Sale,68000000.0,-92000000.0,-481000000.0,103000000.0,-2499000000.0
Sale Of Business,95000000.0,24000000.0,14000000.0,334000000.0,277000000.0
Purchase Of Business,-27000000.0,-116000000.0,-495000000.0,-231000000.0,-2776000000.0
Capital Expenditure Reported,-64000000.0,-56000000.0,-55000000.0,-62000000.0,-53000000.0
Operating Cash Flow,796000000.0,140000000.0,1200000000.0,1013000000.0,513000000.0
Cash Flow From Continuing Operating Activities,796000000.0,140000000.0,1200000000.0,1013000000.0,513000000.0
Change In Working Capital,54000000.0,-1100000000.0,298000000.0,437000000.0,18000000.0
Change In Other Working Capital,85000000.0,494000000.0,-177000000.0,-335000000.0,32000000.0
Change In Other Current Liabilities,21000000.0,-6000000.0,-26000000.0,-18000000.0,27000000.0
Change In Payables And Accrued Expense,108000000.0,-846000000.0,429000000.0,215000000.0,92000000.0
Change In Receivables,-160000000.0,-742000000.0,72000000.0,575000000.0,-133000000.0
Other Non Cash Items,-94000000.0,-17000000.0,-8000000.0,-14000000.0,-30000000.0
Stock Based Compensation,119000000.0,147000000.0,113000000.0,114000000.0,117000000.0
Deferred Tax,-125000000.0,-117000000.0,-165000000.0,-24000000.0,-46000000.0
Deferred Income Tax,-125000000.0,-117000000.0,-165000000.0,-24000000.0,-46000000.0
Depreciation Amortization Depletion,248000000.0,245000000.0,232000000.0,221000000.0,173000000.0
Depreciation And Amortization,248000000.0,245000000.0,232000000.0,221000000.0,173000000.0
Amortization Cash Flow,201000000.0,199000000.0,185000000.0,174000000.0,128000000.0
Amortization Of Intangibles,201000000.0,199000000.0,185000000.0,174000000.0,128000000.0
Depreciation,47000000.0,46000000.0,47000000.0,47000000.0,45000000.0
Operating Gains Losses,,,-4000000.0,-76000000.0,
Gain Loss On Sale Of Business,,,-4000000.0,-76000000.0,
Net Income From Continuing Operations,594000000.0,982000000.0,734000000.0,355000000.0,538000000.0
