,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,363485000.0,279429000.0,283531000.0,318202000.0,316200000.0,
Repurchase Of Capital Stock,-72082000.0,-24959000.0,-326000.0,-20135000.0,-68234000.0,
Repayment Of Debt,-2296362000.0,-4617864000.0,-468742000.0,-26325000.0,-805102000.0,
Issuance Of Debt,2454650000.0,4773495000.0,595000000.0,250000.0,646000000.0,
Issuance Of Capital Stock,107000.0,64000.0,76000.0,67000.0,80000.0,
Interest Paid Supplemental Data,,80706000.0,44613000.0,83971000.0,47098000.0,73789000.0
Income Tax Paid Supplemental Data,,256000.0,1042000.0,2026000.0,3923000.0,871000.0
End Cash Position,163279000.0,138606000.0,184305000.0,242045000.0,159295000.0,
Beginning Cash Position,138606000.0,184305000.0,242045000.0,159295000.0,157158000.0,
Changes In Cash,24673000.0,-45699000.0,-57740000.0,82750000.0,2137000.0,
Financing Cash Flow,-128553000.0,-94414000.0,-107497000.0,-265681000.0,-501590000.0,
Cash Flow From Continuing Financing Activities,-128553000.0,-94414000.0,-107497000.0,-265681000.0,-501590000.0,
Net Other Financing Charges,-2985000.0,-11671000.0,-23686000.0,-9717000.0,-63391000.0,
Cash Dividends Paid,-211881000.0,-213479000.0,-209819000.0,-209821000.0,-210943000.0,
Common Stock Dividend Paid,-211881000.0,-213479000.0,-209819000.0,-209821000.0,-210943000.0,
Net Common Stock Issuance,-71975000.0,-24895000.0,-250000.0,-20068000.0,-68154000.0,
Common Stock Payments,-72082000.0,-24959000.0,-326000.0,-20135000.0,-68234000.0,
Common Stock Issuance,107000.0,64000.0,76000.0,67000.0,80000.0,
Net Issuance Payments Of Debt,158288000.0,155631000.0,126258000.0,-26075000.0,-159102000.0,
Net Short Term Debt Issuance,,,,-25000000.0,-158000000.0,-537000000.0
Short Term Debt Payments,,,,-25250000.0,-804000000.0,-3037000000.0
Short Term Debt Issuance,,,,250000.0,646000000.0,2500000000.0
Net Long Term Debt Issuance,-466712000.0,155631000.0,-593742000.0,-1075000.0,535898000.0,
Long Term Debt Payments,3812288000.0,-4617864000.0,-4334992000.0,-1075000.0,3035898000.0,
Long Term Debt Issuance,-4279000000.0,4773495000.0,3741250000.0,0.0,-2500000000.0,
Investing Cash Flow,-210259000.0,-230714000.0,-233774000.0,30229000.0,187527000.0,
Cash Flow From Continuing Investing Activities,-210259000.0,-230714000.0,-233774000.0,30229000.0,187527000.0,
Net Other Investing Changes,-43613000.0,-2185000.0,-57458000.0,-33393000.0,-28912000.0,
Dividends Received Cfi,8070000.0,7478000.0,2711000.0,4438000.0,8466000.0,
Net Investment Properties Purchase And Sale,-153243000.0,-203573000.0,-171875000.0,76211000.0,218775000.0,
Sale Of Investment Properties,5089000.0,0.0,28567000.0,250506000.0,341269000.0,
Purchase Of Investment Properties,-158332000.0,-203573000.0,-200442000.0,-174295000.0,-122494000.0,
Net Business Purchase And Sale,-21473000.0,-32434000.0,-7152000.0,-17027000.0,-10802000.0,
Sale Of Business,0.0,0.0,0.0,0.0,0.0,
Purchase Of Business,-21473000.0,-32434000.0,-7152000.0,-17027000.0,-10802000.0,
Operating Cash Flow,363485000.0,279429000.0,283531000.0,318202000.0,316200000.0,
Cash Flow From Continuing Operating Activities,363485000.0,279429000.0,283531000.0,318202000.0,316200000.0,
Dividend Received Cfo,2626000.0,7094000.0,772000.0,3467000.0,5803000.0,
Change In Working Capital,81707000.0,-16505000.0,-9496000.0,29330000.0,26692000.0,
Change In Payables And Accrued Expense,58036000.0,-23717000.0,33435000.0,46593000.0,5187000.0,
Change In Payable,,,33435000.0,,,
Change In Account Payable,,,33435000.0,,,
Change In Receivables,23671000.0,7212000.0,-42931000.0,-17263000.0,21505000.0,
Changes In Account Receivables,23671000.0,7212000.0,-42931000.0,-17263000.0,21505000.0,
Other Non Cash Items,-28759000.0,-33928000.0,-4314000.0,-33577000.0,-35538000.0,
Stock Based Compensation,1738000.0,4627000.0,3608000.0,3755000.0,4814000.0,
Asset Impairment Charge,3499000.0,-3562000.0,11632000.0,441000.0,-553000.0,
Deferred Tax,1122000.0,946000.0,-12849000.0,90000.0,1060000.0,
Deferred Income Tax,1122000.0,946000.0,-12849000.0,90000.0,1060000.0,
Depreciation Amortization Depletion,265916000.0,268546000.0,274469000.0,280019000.0,283498000.0,
Depreciation And Amortization,265916000.0,268546000.0,274469000.0,280019000.0,283498000.0,
Operating Gains Losses,-3383000.0,2147000.0,9037000.0,-58061000.0,-122292000.0,
Earnings Losses From Equity Investments,-1747000.0,2147000.0,108000.0,3834000.0,-51000.0,
Gain Loss On Investment Securities,,,8929000.0,-62325000.0,-122044000.0,-3255000.0
Gain Loss On Sale Of Business,0.0,0.0,0.0,430000.0,-197000.0,
Net Income From Continuing Operations,39019000.0,50064000.0,10672000.0,92738000.0,152716000.0,
